"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.524178337E0,1.022060513E-1,3.582966328E-2,-5.722045898E-5,1.083044089E-1
1.529171045E0,9.647151083E-2,4.727882147E-2,7.832717896E-2,1.329555803E-1
1.534163545E0,1.193526983E-1,1.829969883E-2,8.242034912E-2,1.461952787E-1
1.539156253E0,1.327497214E-1,-2.939087152E-2,1.521682739E-2,1.368132439E-1
1.544148910E0,1.150504723E-1,1.115953922E-2,-4.667949677E-2,1.246600253E-1
1.549141618E0,9.031739086E-2,-5.538225174E-3,-5.103969574E-2,1.038891408E-1
1.554134274E0,7.528918982E-2,-1.021915674E-2,-7.257461548E-4,7.598302426E-2
1.559126983E0,6.276175380E-2,-2.209037542E-2,3.253269196E-2,7.406347596E-2
1.564116149E0,5.752339587E-2,-2.929270267E-3,3.701019287E-2,6.846368433E-2
1.569108858E0,2.862127498E-2,-3.618979454E-2,2.957344055E-2,5.480389581E-2
1.574101514E0,9.462162852E-3,4.571259022E-3,-8.677482605E-3,1.362819281E-2
1.579094222E0,5.212064832E-2,2.583438158E-2,-1.811122894E-2,6.092613452E-2
1.584086878E0,8.482902497E-2,6.587445736E-3,-6.084442139E-3,8.530169022E-2
1.589079587E0,2.223994024E-2,-2.675223351E-2,3.909873962E-2,5.233553649E-2
1.594069743E0,-1.822298393E-3,-2.418112755E-2,9.340858459E-2,9.650498110E-2
1.599062451E0,-3.977994248E-2,4.602193832E-3,4.512405396E-2,6.033079029E-2
1.604055160E0,-2.262992784E-2,1.409006119E-2,-8.352947235E-2,8.768019280E-2
1.609047816E0,-3.888375685E-2,-3.079175949E-4,-5.670356750E-2,6.875562470E-2
1.614040472E0,-5.321149249E-3,9.118080139E-3,-4.198265076E-2,4.328968675E-2
1.619033180E0,-3.385691345E-2,-2.429413795E-2,2.487754822E-2,4.853234110E-2
1.624021305E0,-8.114895225E-2,-5.114614964E-3,3.892135620E-2,9.014534766E-2
1.629014014E0,-1.017620638E-1,4.402816296E-3,5.759906769E-2,1.170151914E-1
1.634006670E0,-4.629563913E-2,4.704713821E-2,2.148151398E-2,6.941307412E-2
1.638999378E0,-2.697243541E-2,-8.009672165E-3,-2.453804016E-3,2.824337576E-2
1.643992035E0,-5.046388879E-2,-1.979660988E-2,-5.626678467E-5,5.420805292E-2
1.648984743E0,-5.475866422E-2,6.369292736E-3,-4.757499695E-2,7.281798907E-2
1.653977660E0,-2.585939690E-2,6.335312128E-2,-2.817249298E-2,7.400010639E-2
1.658970368E0,-5.649013445E-2,2.003812790E-2,3.619956970E-2,7.002193018E-2
1.663963024E0,-7.028479874E-2,-3.257203102E-2,4.776382446E-2,9.100699460E-2
1.668955733E0,-9.109111130E-2,-2.767950296E-2,8.061504364E-2,1.247498726E-1
1.673948389E0,-6.174186617E-2,1.081585884E-3,6.569194794E-2,9.015908102E-2
1.678941097E0,-3.966113552E-2,4.395890236E-2,-1.035108566E-1,1.192471727E-1
1.683932503E0,-1.553950273E-2,1.278585196E-2,-1.501541138E-1,1.514965743E-1
1.688925212E0,-1.795508154E-2,-4.208797216E-2,-3.013420105E-2,5.478916341E-2
1.693917868E0,-4.168242589E-2,-3.231376410E-2,1.007661819E-1,1.137340204E-1
1.698910576E0,-5.080823228E-2,2.494108677E-2,8.567142487E-2,1.026797318E-1
1.703903233E0,-4.565271363E-2,1.277685165E-2,6.832408905E-2,8.316008264E-2
1.708895941E0,-1.197222248E-2,1.744538546E-2,1.311874390E-2,2.489532137E-2
1.713886097E0,5.685202777E-2,3.122031689E-3,-4.637432098E-2,7.343349229E-2
1.718878805E0,3.502741084E-2,7.973790169E-3,-7.448577881E-2,8.269602218E-2
1.723871462E0,3.249838948E-2,3.891587257E-2,-6.910610199E-2,8.571023153E-2
1.728864170E0,3.554955823E-3,5.409240723E-3,2.887248993E-2,2.958915799E-2
1.733856826E0,-4.886486381E-2,4.830956459E-4,1.165180206E-1,1.263505339E-1
1.738849535E0,6.164127029E-3,-9.050488472E-3,1.107940674E-1,1.113338815E-1
1.743842139E0,4.663193971E-2,-2.800667286E-2,-1.781463623E-3,5.442504146E-2
1.748834847E0,3.212178126E-2,4.108989239E-2,-1.514272690E-1,1.601574409E-1
1.753827503E0,4.603703320E-2,1.696473360E-2,-9.315395355E-2,1.052847077E-1
1.758820212E0,4.061997309E-2,-4.264372587E-2,4.302215576E-2,7.293404868E-2
1.763812868E0,2.352771908E-2,-5.419349670E-2,1.186790466E-1,1.325715081E-1
1.768805576E0,-1.222108584E-2,-3.882944584E-3,7.730388641E-2,7.836021345E-2
1.773798128E0,2.359414473E-2,5.561310053E-2,-5.399036407E-2,8.102135539E-2
1.778790837E0,7.564038783E-2,3.859627247E-2,-3.453159332E-2,9.167099573E-2
1.783783493E0,6.770710647E-2,-4.959630966E-2,7.503318787E-2,1.125789744E-1
1.788776201E0,3.871675953E-2,-4.198104143E-2,5.303287506E-2,7.793510856E-2
1.793768858E0,5.239555030E-4,-1.067394018E-2,-4.004955292E-2,4.145086510E-2
1.798761618E0,5.409101956E-3,1.087015867E-2,-5.871582031E-2,5.995803773E-2
1.803742868E0,3.157845512E-2,-4.620939493E-2,-2.734279633E-2,6.229073381E-2
1.808735524E0,3.604742512E-2,-2.689868212E-2,3.464412689E-2,5.677298200E-2
1.813728233E0,3.562879935E-2,-1.244872808E-2,8.186531067E-2,9.014605518E-2
1.818720889E0,1.176968683E-2,2.563631535E-2,3.604507446E-2,4.577109989E-2
1.823713597E0,-2.340495354E-3,3.489744663E-2,-4.977607727E-2,6.083557815E-2
1.828706253E0,-2.371639945E-2,-2.253633738E-2,-2.561378479E-2,4.155021151E-2
1.833702972E0,-6.956958212E-3,3.806352615E-3,4.586791992E-2,4.654840132E-2
1.838695680E0,4.776737094E-2,-1.515430212E-2,7.481575012E-3,5.066900990E-2
1.843688337E0,2.859934978E-2,-1.030433178E-2,2.167034149E-2,3.733236882E-2
1.848681045E0,-7.133594248E-3,-7.921576500E-3,3.336143494E-2,3.502320491E-2
1.853673701E0,-4.029590264E-2,-6.536245346E-4,5.209255219E-2,6.586213622E-2
1.858666410E0,-3.754878789E-2,-6.241798401E-4,-1.010322571E-2,3.888928184E-2
1.863632972E0,-6.318310741E-3,4.696667194E-2,-5.277442932E-2,7.092904704E-2
1.868625680E0,-1.810419001E-2,1.339304447E-2,-6.420707703E-2,6.804178184E-2
1.873618337E0,-8.518076502E-3,-1.050412655E-3,4.084682465E-2,4.173875990E-2
1.878611045E0,-2.747035027E-2,1.793521643E-2,9.276676178E-2,9.839697263E-2
1.883603753E0,-2.250254340E-2,4.874306917E-2,7.061862946E-2,8.870874860E-2
1.888596410E0,-1.514587644E-2,4.118287563E-2,-1.237869263E-3,4.389714272E-2
1.893616201E0,1.347452123E-2,-1.387685537E-2,-3.211498260E-2,3.749002461E-2
1.898608910E0,-1.272953488E-2,-6.610572338E-3,-2.946949005E-2,3.277486184E-2
1.903601566E0,-2.451672405E-2,1.959943771E-2,2.303981781E-2,3.893637016E-2
1.908594274E0,-3.150595725E-2,-1.142191887E-2,3.947830200E-2,5.178437893E-2
1.913586930E0,-2.176698670E-2,-1.367831230E-2,1.539516449E-2,2.996513018E-2
1.918579639E0,-1.200986840E-2,3.088474274E-3,-3.461742401E-2,3.677147886E-2
1.923568180E0,-2.370381914E-2,3.086686134E-3,-3.195095062E-2,3.990315675E-2
1.928560889E0,-5.911035463E-2,-6.365895271E-3,2.533340454E-2,6.462460857E-2
1.933553545E0,-1.371027622E-2,-2.529317141E-2,5.362987518E-2,6.085950793E-2
1.938546253E0,7.764848880E-3,-8.532345295E-3,1.754474640E-2,2.099790277E-2
1.943538910E0,7.086072583E-4,8.242905140E-3,-8.474445343E-2,8.514734286E-2
1.948531618E0,-1.633681823E-3,-1.252651215E-3,-3.889846802E-2,3.895290574E-2
1.953518753E0,-8.912709542E-3,-2.729791403E-2,1.606750488E-2,3.290558030E-2
1.958511462E0,-1.845884323E-2,-4.605078697E-2,4.681777954E-2,6.821516221E-2
1.963504118E0,3.151774406E-2,-9.958744049E-3,5.593395233E-2,6.497039170E-2
1.968496826E0,3.139356896E-2,3.528350592E-2,-3.717613220E-2,6.010446545E-2
1.973489483E0,4.557160288E-2,1.606047153E-2,-7.962036133E-2,9.313491114E-2
1.978482191E0,2.384777553E-2,8.772671223E-3,-5.664825439E-4,2.541647223E-2
1.983477295E0,-1.199620776E-2,-2.938777208E-2,1.300888062E-1,1.339053682E-1
1.988470003E0,9.509206749E-3,-7.151365280E-4,4.348087311E-2,4.451429837E-2
1.993462660E0,2.619042434E-2,4.909837246E-2,-2.815246582E-2,6.236304865E-2
1.998455368E0,4.975992814E-2,4.158657789E-2,-6.830024719E-2,9.418289481E-2
2.003448076E0,4.689941555E-2,1.745730639E-2,1.157760620E-3,5.005649943E-2
2.008440733E0,3.931505233E-2,-4.685503244E-2,8.428955078E-2,1.041431504E-1
2.013386358E0,3.199462220E-2,5.719304085E-3,3.607177734E-2,4.855449938E-2
2.018379066E0,2.231297269E-2,2.707546949E-2,4.891395569E-3,3.542422264E-2
2.023371722E0,2.448698506E-2,1.019376516E-2,-6.641769409E-2,7.151807725E-2
2.028364430E0,3.376949579E-2,-8.871495724E-3,-8.849143982E-3,3.601929526E-2
2.033357087E0,1.204131544E-2,-2.297544479E-2,4.824161530E-2,5.477333099E-2
2.038349795E0,2.871158905E-2,1.287305355E-2,-2.104949951E-2,3.785699781E-2
2.043385264E0,3.563160077E-2,1.516550779E-2,-4.700279236E-2,6.090046050E-2
2.048377972E0,2.338666841E-2,-7.061022520E-2,8.907318115E-4,7.438772456E-2
2.053370628E0,1.693673781E-3,-4.164540768E-2,9.114551544E-2,1.002233181E-1
2.058363337E0,2.536800876E-2,-5.538642406E-3,5.713748932E-2,6.276069721E-2
2.063355993E0,4.182453826E-2,4.446917772E-2,-5.498409271E-2,8.215868925E-2
2.068348701E0,3.923555464E-2,1.788896322E-2,-7.828617096E-2,8.937655350E-2
2.073342139E0,-1.645192737E-3,-2.974683046E-2,7.887840271E-3,3.081880280E-2
2.078334639E0,-2.080539428E-2,-5.090618134E-2,8.146190643E-2,9.828705881E-2
2.083327087E0,-3.955257684E-2,-1.720041037E-2,2.377223969E-2,4.924814546E-2
2.088319587E0,-1.130634220E-3,5.893272161E-2,-9.520435333E-2,1.119741618E-1
2.093312087E0,1.306170505E-2,1.570594311E-2,-2.076816559E-2,2.913076534E-2
2.098304535E0,1.055497304E-2,-2.240955830E-2,4.829692841E-2,5.427880850E-2
2.103291878E0,-3.943821415E-2,-4.130572081E-2,6.451892853E-2,8.616395676E-2
2.108284326E0,-7.238266617E-2,-1.237976551E-2,4.023075104E-2,8.373184750E-2
2.113276826E0,-6.452115625E-2,3.530955315E-2,-1.002569199E-1,1.243430502E-1
2.118269326E0,-5.919662863E-2,2.311027050E-2,-6.379032135E-2,9.004182662E-2
2.123261826E0,-4.688916355E-2,8.534431458E-3,6.026077271E-2,7.682962258E-2
2.128254274E0,-1.336255204E-2,1.257956028E-3,5.737781525E-2,5.892668269E-2
2.133248753E0,-2.757815272E-2,2.254861593E-2,4.026603699E-2,5.376195981E-2
2.138241253E0,-6.532455236E-2,3.415966034E-2,-2.183914185E-2,7.688385820E-2
2.143233701E0,-4.088633507E-2,3.632593155E-2,-1.690101624E-2,5.724430145E-2
2.148226201E0,-2.393582091E-2,-3.764581680E-2,-2.151298523E-2,4.952716001E-2
2.153218701E0,-2.835573256E-2,-3.265970945E-2,-1.421165466E-2,4.552664405E-2
2.158211149E0,-2.566016652E-2,2.702486515E-2,-2.213478088E-3,3.733211710E-2
2.163203128E0,-3.976986557E-2,5.443871021E-3,1.918697357E-2,4.449064951E-2
2.168195628E0,-2.514945716E-2,5.371153355E-3,6.416130066E-2,6.912320150E-2
2.173188076E0,-1.787682064E-2,-6.630063057E-3,4.461669922E-2,4.851997837E-2
2.178180576E0,3.639786271E-3,7.650971413E-3,-3.177452087E-2,3.288473178E-2
2.183173076E0,8.451031521E-3,4.086863995E-2,-6.238937378E-2,7.506063965E-2
2.188165524E0,8.464336395E-3,1.199424267E-2,-5.949592590E-2,6.128027453E-2
2.193159951E0,-2.947629243E-2,-2.381747961E-2,2.651405334E-2,4.625061270E-2
2.198152399E0,-7.763712667E-3,-2.369779348E-2,2.628803253E-2,3.623425596E-2
2.203144899E0,3.271750361E-2,7.354319096E-3,7.062911987E-3,3.426960428E-2
2.208137399E0,-1.033378579E-2,-6.987571716E-3,-1.249313354E-4,1.247513106E-2
2.213129899E0,1.590886153E-2,6.723403931E-5,-4.051685333E-2,4.352828735E-2
2.218122347E0,3.243404999E-2,4.522591829E-2,-4.255199432E-2,7.005728731E-2
2.223113180E0,4.397115856E-2,-1.219123602E-2,-1.369285583E-2,4.764014402E-2
2.228105628E0,1.987835579E-2,-4.072612524E-2,1.254272461E-2,4.702218887E-2
2.233098128E0,-4.666727409E-2,4.278111458E-2,1.243972778E-2,6.451980365E-2
2.238090628E0,1.551459264E-2,1.161795855E-2,-2.566719055E-2,3.216339871E-2
2.243083128E0,4.387616366E-2,4.418551922E-3,-1.832580566E-2,4.775433480E-2
2.248075576E0,6.947181374E-2,-1.470124722E-2,5.308723450E-2,8.866066794E-2
2.253049743E0,8.545494825E-2,-5.103766918E-3,2.413654327E-2,8.894475441E-2
2.258042243E0,3.499837220E-2,-1.686352491E-2,-1.169300079E-2,4.057081213E-2
2.263034691E0,2.529167198E-2,-1.184529066E-2,-2.583980560E-2,3.804832632E-2
2.268027191E0,2.748882398E-2,-4.698693752E-3,2.900791168E-2,4.023893770E-2
2.273019691E0,4.856589064E-2,-9.386658669E-3,4.539680481E-2,6.713884853E-2
2.278012191E0,7.432109118E-2,-2.106428146E-3,1.651573181E-2,7.616318684E-2
2.283003441E0,3.097106330E-2,-1.404529810E-2,-2.638530731E-2,4.304255572E-2
2.287995941E0,-9.638783522E-3,-1.633113623E-2,2.338409424E-3,1.910707505E-2
2.292988389E0,6.948635913E-3,2.833247185E-3,-5.531311035E-5,7.504258138E-3
2.297980889E0,4.958347231E-2,5.260527134E-3,1.420307159E-2,5.184516482E-2
2.302973389E0,-6.836298271E-4,-9.012520313E-3,9.336471558E-3,1.299471328E-2
2.307965837E0,-2.919996902E-2,-1.856958866E-2,2.587890625E-2,4.321094309E-2
2.312956201E0,-3.139569983E-2,-6.615817547E-3,2.803421021E-2,4.260722886E-2
2.317948701E0,-9.715081193E-3,3.859853745E-2,8.797645569E-3,4.076307720E-2
2.322941149E0,1.420836989E-2,2.642315626E-2,-4.116058350E-2,5.093382565E-2
2.327933649E0,4.620198160E-3,-5.448997021E-2,6.698608398E-3,5.509423235E-2
2.332926149E0,-1.195994671E-2,-3.273475170E-2,2.564239502E-2,4.326819521E-2
2.337918597E0,-4.740283638E-2,5.540555716E-2,1.117324829E-2,7.376751411E-2
2.342914430E0,-2.573958412E-2,3.121250868E-2,5.384254456E-2,6.734809940E-2
2.347906930E0,-1.939373091E-3,-1.896125078E-2,3.201198578E-2,3.725664280E-2
2.352899378E0,2.433941886E-2,-3.313517570E-2,-4.665184021E-2,6.218312773E-2
2.357891878E0,1.234264486E-2,4.224181175E-4,-8.902168274E-2,8.987424168E-2
2.362884378E0,-1.860981621E-2,5.508029461E-2,-5.977058411E-2,8.338277303E-2
2.367876826E0,-2.792450599E-2,2.376335859E-2,-1.175975800E-2,3.850671571E-2
2.372867399E0,-3.246521577E-2,-1.684617996E-2,2.872085571E-2,4.650453276E-2
2.377859899E0,-3.929566592E-2,-2.623534203E-2,3.085422516E-2,5.643071629E-2
2.382852347E0,-3.413677216E-2,-9.466648102E-3,-2.665519714E-3,3.552522533E-2
2.387844847E0,-3.134167939E-2,4.036849737E-2,-8.817100525E-2,1.019119356E-1
2.392837347E0,-2.391475625E-2,4.480719566E-2,-6.130313873E-2,7.960951682E-2
2.397829795E0,-3.323321044E-2,4.124939442E-3,-3.775596619E-3,3.370039364E-2
2.402840316E0,-2.105286345E-2,-3.399699926E-2,3.425979614E-2,5.265693354E-2
2.407832816E0,-2.802638337E-2,-1.230984926E-2,4.347896576E-2,5.317359323E-2
2.412825264E0,-5.151920393E-2,4.240274429E-2,-3.527832031E-2,7.547702287E-2
2.417817764E0,-3.427132964E-2,4.434621334E-2,-4.686641693E-2,7.305868675E-2
2.422810264E0,1.820914634E-2,2.024525404E-2,-2.271842957E-2,3.546223855E-2
2.427802712E0,2.036262490E-2,-2.265912294E-2,2.023220062E-2,3.657067524E-2
2.432799743E0,3.699355759E-3,-1.299554110E-2,-1.557159424E-2,2.061659207E-2
2.437792243E0,-1.995853707E-2,6.038427353E-3,-5.345535278E-2,5.737839792E-2
2.442784691E0,-7.555475459E-4,2.253818512E-2,1.112556458E-2,2.514595052E-2
2.447777191E0,1.607312821E-3,-1.568567753E-2,-3.223419189E-3,1.609392324E-2
2.452769691E0,3.958354890E-2,-8.352994919E-3,-8.163452148E-4,4.046351798E-2
2.457762139E0,6.299345940E-2,8.318006992E-3,1.564025879E-3,6.355951026E-2
2.462719951E0,-1.635504421E-3,1.524615288E-2,3.917694092E-3,1.582619282E-2
2.467712451E0,5.540476181E-3,-1.103919744E-2,2.526283264E-2,2.812065912E-2
2.472704899E0,3.202478867E-3,-2.042531967E-2,1.080131531E-2,2.332633634E-2
2.477697399E0,7.199606299E-2,-8.353412151E-3,1.546382904E-2,7.411034064E-2
2.482689899E0,4.044041783E-2,-3.508687019E-3,5.835533142E-3,4.100965405E-2
2.487682399E0,2.117945626E-2,1.549744606E-2,1.053619385E-2,2.827987947E-2
2.492707295E0,-2.405138873E-2,-1.236379147E-3,4.845809937E-2,5.411270948E-2
2.497699795E0,9.336243384E-3,-2.247923613E-2,6.469249725E-2,6.912019024E-2
2.502692243E0,1.642080396E-2,-8.881092072E-4,1.189231873E-2,2.029430426E-2
2.507684743E0,6.625735760E-2,8.542776108E-3,-7.214546204E-3,6.719424184E-2
2.512677243E0,4.192748293E-2,-2.016490698E-2,1.184082031E-2,4.800773192E-2
2.517669691E0,4.150776193E-2,-4.150676727E-2,2.836322784E-2,6.519339478E-2
2.522659014E0,2.694099583E-2,-2.461075783E-2,5.187702179E-2,6.342501121E-2
2.527651514E0,1.492253412E-2,-5.428731441E-3,-8.192062378E-4,1.590044806E-2
2.532643962E0,4.571254551E-2,1.364475489E-2,-5.544757843E-2,7.314540387E-2
2.537636462E0,-2.201491967E-3,-6.468296051E-4,-1.222038269E-2,1.243393375E-2
2.542628962E0,4.927869420E-3,-1.017093658E-2,4.014110565E-2,4.170180105E-2
2.547621410E0,2.144524083E-2,6.617963314E-3,9.444904327E-2,9.707892443E-2
2.552610524E0,1.654106565E-2,3.029078245E-2,2.476978302E-2,4.248153134E-2
2.557603024E0,-4.844892770E-3,8.631169796E-3,-5.620765686E-2,5.707250448E-2
2.562595472E0,-2.129819430E-2,-2.947670221E-2,-4.386329651E-2,5.697787145E-2
2.567587972E0,-1.871616952E-2,-2.450740337E-2,-1.024246216E-2,3.249332012E-2
2.572580472E0,4.319155216E-2,2.798265219E-2,5.160808563E-2,7.288301245E-2
2.577572920E0,1.436430495E-2,4.018127918E-3,6.305789948E-2,6.479797292E-2
2.582568858E0,-7.054816466E-3,-3.066539764E-3,-3.010940552E-2,3.107652494E-2
2.587561305E0,-2.602267824E-2,4.160940647E-3,-2.510261536E-2,3.639552868E-2
2.592553805E0,-2.582479827E-2,-2.924978733E-3,-2.726459503E-2,3.766741096E-2
2.597546305E0,-2.558058873E-2,2.325427532E-2,-1.040649414E-2,3.610294947E-2
2.602538805E0,-1.588423923E-2,1.590645313E-2,1.343345642E-2,2.618744085E-2
2.607531253E0,-3.944514319E-3,-1.270854473E-2,1.094818115E-2,1.723162711E-2
2.612520420E0,1.038068626E-2,-2.218341827E-2,2.985668182E-2,3.861714830E-2
2.617512920E0,-6.196112372E-3,3.038996458E-2,-6.016731262E-3,3.159339822E-2
2.622505368E0,-2.986072004E-2,6.559371948E-3,-3.683662415E-2,4.787091852E-2
2.627497868E0,-1.527829841E-2,6.580054760E-3,-5.077838898E-2,5.343377499E-2
2.632490368E0,-1.987980679E-2,1.124888659E-2,-4.085540771E-2,4.680714162E-2
2.637482816E0,6.394422147E-3,-1.500314474E-2,-1.676082611E-2,2.338607018E-2
2.642475368E0,1.582093537E-2,-6.522536278E-4,7.132530212E-3,1.736664671E-2
2.647467868E0,-1.278835442E-2,7.064330578E-2,5.220985413E-2,8.876873058E-2
2.652460316E0,3.979352769E-3,2.731889486E-2,3.039646149E-2,4.106217403E-2
2.657452816E0,8.887073025E-3,-3.869414330E-3,1.588535309E-2,1.860905363E-2
2.662445316E0,6.575932726E-3,-3.237098455E-2,-2.463245392E-2,4.120535546E-2
2.667437764E0,-2.913090587E-2,-8.373260498E-3,-2.918052673E-2,4.207403366E-2
2.672431618E0,-1.227836683E-2,-8.279502392E-3,-4.794025421E-2,5.017545641E-2
2.677424118E0,9.130090475E-3,1.086914539E-2,4.035854340E-2,4.278210956E-2
2.682416566E0,-7.597104646E-3,6.051540375E-3,5.665302277E-2,5.747958010E-2
2.687409066E0,1.946003409E-3,-1.545751095E-2,2.054309845E-2,2.578256131E-2
2.692401566E0,-1.461524330E-2,-1.075899601E-2,6.106376648E-3,1.914808522E-2
2.697394014E0,-2.386051416E-2,8.256256580E-3,3.675460815E-3,2.551468050E-2
2.702385628E0,-2.125376649E-2,1.033425331E-3,8.394241333E-3,2.287474252E-2
2.707378128E0,-2.109563164E-2,-1.325577497E-2,2.970123291E-2,3.876731202E-2
2.712370576E0,3.612881526E-2,-3.670513630E-3,1.282310486E-2,3.851228351E-2
2.717363076E0,1.205676049E-2,-1.544231176E-2,-2.053642273E-2,2.838265535E-2
2.722355576E0,-5.451963842E-2,-1.296544075E-2,1.012802124E-3,5.604925865E-2
2.727348024E0,-7.313319296E-2,-3.188908100E-2,-1.373291016E-3,7.979513348E-2
2.732318024E0,-1.557750348E-2,-7.997453213E-3,2.238559723E-2,2.842064102E-2
2.737310524E0,-1.076357439E-2,-8.316040039E-4,1.744556427E-2,2.051569671E-2
2.742302972E0,-1.781271771E-2,3.950357437E-3,-5.158805847E-2,5.471952131E-2
2.747295472E0,-4.624105990E-2,1.106804609E-2,-2.264976501E-2,5.266639460E-2
2.752287972E0,-2.454621345E-2,1.094841957E-2,1.792144775E-2,3.230422225E-2
2.757280420E0,-2.440861985E-2,-1.287424564E-2,3.677845001E-2,4.598022737E-2
2.762296149E0,-3.372982144E-2,-4.130089283E-2,4.122161865E-2,6.739945436E-2
2.767288649E0,-9.660981596E-3,-2.445805073E-2,-4.265785217E-3,2.664071572E-2
2.772281097E0,-2.142240293E-2,-1.250672340E-2,5.264282227E-3,2.535843341E-2
2.777273597E0,7.240214385E-3,-1.480543613E-2,7.594108582E-3,1.814640815E-2
2.782266097E0,-1.653973386E-2,2.329915762E-2,-1.622676849E-2,3.285911681E-2
2.787258545E0,7.385853212E-3,-1.720380783E-2,1.717090607E-2,2.540397305E-2
2.792248753E0,2.155518532E-2,-4.084324837E-2,3.365421295E-2,5.714370482E-2
2.797241253E0,7.099979557E-3,-2.572953701E-3,3.574466705E-2,3.653369709E-2
2.802233701E0,2.845641598E-2,9.350121021E-3,2.191543579E-3,3.003323554E-2
2.807226201E0,2.097096294E-2,-4.802942276E-3,-3.819942474E-2,4.384114040E-2
2.812218701E0,2.321089059E-2,9.565591812E-3,-2.124786377E-2,3.288947709E-2
2.817211149E0,2.538078837E-2,-3.335261345E-2,-1.869964600E-2,4.589398656E-2
2.822200055E0,2.277478389E-2,-3.077781200E-2,-1.919746399E-3,3.833601335E-2
2.827192555E0,1.786630601E-2,-9.220242500E-3,-3.041458130E-2,3.645908004E-2
2.832185003E0,2.244276181E-2,-2.044141293E-3,-3.728961945E-2,4.357030858E-2
2.837177503E0,1.041043457E-2,-2.111017704E-2,-1.797962189E-2,2.961897239E-2
2.842170003E0,1.986159757E-2,-3.526622057E-2,-1.308345795E-2,4.253664588E-2
2.847162451E0,2.205603756E-2,-1.837092638E-2,3.691005707E-2,4.675801580E-2
2.852156722E0,1.947772317E-2,7.076859474E-4,2.234458923E-2,2.965068612E-2
2.857149222E0,3.359763697E-2,6.744265556E-4,-3.960800171E-2,5.194275561E-2
2.862141670E0,4.052801430E-2,-2.311390638E-2,-2.977752686E-2,5.534865597E-2
2.867134170E0,1.651526242E-2,-6.319880486E-3,-1.765346527E-2,2.498678888E-2
2.872126670E0,2.585743368E-2,-1.342123747E-2,2.050018311E-2,3.562294203E-2
2.877119118E0,4.225175083E-2,-1.566088200E-2,1.558017731E-2,4.767825078E-2
2.882110420E0,4.425961152E-2,-2.738404274E-2,1.307678223E-2,5.366377961E-2
2.887102920E0,1.531400997E-2,-1.303279400E-2,-8.419990540E-3,2.180066195E-2
2.892095368E0,1.284663193E-2,3.677248955E-3,-3.210735321E-2,3.477700738E-2
2.897087868E0,3.652734309E-2,-1.053124666E-2,2.280235291E-2,4.432946253E-2
2.902080368E0,-6.500951946E-3,-3.344237804E-3,-8.271217346E-3,1.103899176E-2
2.907072816E0,7.838836871E-3,-1.070916653E-3,-3.196620941E-2,3.293072684E-2
2.912065941E0,-2.317202650E-2,-2.009367943E-2,-7.946014404E-3,3.168340117E-2
2.917058441E0,-1.576179639E-2,-1.040011644E-2,-1.025390625E-2,2.148811859E-2
2.922050889E0,-6.095909979E-3,-1.984292269E-2,1.707077026E-3,2.082824551E-2
2.927043389E0,3.386723343E-3,-2.450740337E-2,3.019428253E-2,3.903559161E-2
2.932035889E0,1.046615001E-2,-1.715254784E-2,3.813743591E-3,2.045225742E-2
2.937028337E0,-3.244766966E-2,-1.466143131E-2,-9.708404541E-4,3.561953629E-2
2.942018180E0,-3.219622374E-2,-5.064487457E-3,3.466892242E-2,4.758340087E-2
2.947010680E0,1.365388860E-3,1.643288136E-2,-1.550102234E-2,2.263151718E-2
2.952003128E0,-9.891341906E-4,-4.115104675E-4,-1.062488556E-2,1.067876025E-2
2.956995628E0,3.241512552E-2,-7.562100887E-3,-2.479171753E-2,4.150367442E-2
2.961988128E0,2.980524674E-2,2.027034760E-3,-3.204345703E-3,3.004545614E-2
2.966980576E0,8.103325032E-3,2.034127712E-3,3.483295441E-2,3.582089146E-2
2.971974899E0,-6.236396730E-3,-1.938998699E-2,-1.091957092E-3,2.039746577E-2
2.976967399E0,-2.040186711E-2,-2.633100748E-2,-2.721118927E-2,4.301170722E-2
2.981959847E0,3.453210695E-3,-7.134675980E-3,8.646965027E-3,1.173022888E-2
2.986952347E0,5.781011190E-3,1.907968521E-2,6.200790405E-3,2.087832081E-2
2.991944847E0,-3.927066550E-2,-1.109242439E-4,2.277565002E-2,4.539744163E-2
2.996937295E0,-2.708129212E-2,-4.888474941E-3,2.258396149E-2,3.559956301E-2
3.001936514E0,1.741493586E-3,9.429514408E-3,8.144378662E-3,1.258091593E-2
3.006929014E0,-4.100029916E-2,-7.305204868E-3,-6.179809570E-3,4.210202602E-2
3.011921462E0,-3.112747520E-2,2.333164215E-3,-8.498191833E-3,3.235092939E-2
3.016913962E0,-1.657906920E-2,1.901787519E-2,-2.742671967E-2,3.726620539E-2
